企业名称,销售区域,产品名称,销售数量,原价,销售价格,销售额,净利率,销售日期
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,116,450,1125.0,130500.0,0.6,2024-06-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,95,400,920.0,87400.0,0.57,2024-06-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,98,300,570.0,55860.0,0.47,2024-10-17
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,180,350,735.0,132300.0,0.52,2024-12-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,89,300,570.0,50730.0,0.47,2024-08-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,78,350,735.0,57330.0,0.52,2024-06-17
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,26,350,735.0,19110.0,0.52,2024-09-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,138,150,225.0,31050.0,0.33,2024-04-09
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,174,150,225.0,39150.0,0.33,2024-11-21
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,135,450,1125.0,151875.0,0.6,2024-04-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,37,250,500.0,18500.0,0.5,2024-03-28
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,17,450,1125.0,19125.0,0.6,2024-06-01
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,189,400,920.0,173880.0,0.57,2024-09-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,150,300,570.0,85500.0,0.47,2024-09-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,171,300,570.0,97470.0,0.47,2024-05-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,184,250,500.0,92000.0,0.5,2024-01-22
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,56,300,570.0,31920.0,0.47,2025-01-01
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,129,400,920.0,118680.0,0.57,2024-01-09
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,198,400,920.0,182160.0,0.57,2024-08-24
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,54,450,1125.0,60750.0,0.6,2024-05-05
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,24,450,1125.0,27000.0,0.6,2024-09-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,46,300,570.0,26220.0,0.47,2024-05-03
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,128,200,360.0,46080.0,0.44,2024-09-05
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,12,400,920.0,11040.0,0.57,2024-02-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,113,350,735.0,83055.0,0.52,2024-04-09
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,161,450,1125.0,181125.0,0.6,2024-04-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,92,200,360.0,33120.0,0.44,2024-08-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,143,250,500.0,71500.0,0.5,2024-02-09
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,91,450,1125.0,102375.0,0.6,2024-09-16
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,42,300,570.0,23940.0,0.47,2024-05-31
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,90,250,500.0,45000.0,0.5,2024-11-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,191,400,920.0,175720.0,0.57,2024-04-25
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,195,450,1125.0,219375.0,0.6,2024-12-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,194,250,500.0,97000.0,0.5,2024-07-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,154,450,1125.0,173250.0,0.6,2024-06-03
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,190,300,570.0,108300.0,0.47,2024-06-19
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,29,250,500.0,14500.0,0.5,2024-03-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,21,350,735.0,15435.0,0.52,2024-11-25
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,37,200,360.0,13320.0,0.44,2024-11-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,88,450,1125.0,99000.0,0.6,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,165,150,225.0,37125.0,0.33,2024-09-20
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,137,150,225.0,30825.0,0.33,2024-08-23
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,163,450,1125.0,183375.0,0.6,2024-03-06
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,77,250,500.0,38500.0,0.5,2024-08-30
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,12,300,570.0,6840.0,0.47,2024-09-25
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,145,350,735.0,106575.0,0.52,2024-02-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,155,250,500.0,77500.0,0.5,2024-05-12
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,194,150,225.0,43650.0,0.33,2024-01-28
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,128,400,920.0,117760.0,0.57,2024-06-04
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,10,150,225.0,2250.0,0.33,2024-08-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,121,200,360.0,43560.0,0.44,2024-01-31
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,146,350,735.0,107310.0,0.52,2024-01-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,84,250,500.0,42000.0,0.5,2024-02-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,84,350,735.0,61740.0,0.52,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,153,150,225.0,34425.0,0.33,2024-01-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,130,250,500.0,65000.0,0.5,2024-03-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,62,350,735.0,45570.0,0.52,2024-07-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,142,300,570.0,80940.0,0.47,2024-06-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,65,200,360.0,23400.0,0.44,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,181,150,225.0,40725.0,0.33,2024-02-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,135,400,920.0,124200.0,0.57,2024-07-15
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,44,300,570.0,25080.0,0.47,2024-01-30
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,121,150,225.0,27225.0,0.33,2024-03-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,84,250,500.0,42000.0,0.5,2024-09-26
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,200,300,570.0,114000.0,0.47,2024-01-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,51,400,920.0,46920.0,0.57,2024-02-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,111,200,360.0,39960.0,0.44,2024-02-16
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,199,300,570.0,113430.0,0.47,2024-07-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,83,250,500.0,41500.0,0.5,2024-11-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,29,450,1125.0,32625.0,0.6,2024-02-01
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,31,400,920.0,28520.0,0.57,2024-12-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,47,400,920.0,43240.0,0.57,2024-10-11
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,192,300,570.0,109440.0,0.47,2024-12-17
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,109,450,1125.0,122625.0,0.6,2024-09-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,63,400,920.0,57960.0,0.57,2024-07-16
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,76,350,735.0,55860.0,0.52,2024-01-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,55,300,570.0,31350.0,0.47,2024-06-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,77,350,735.0,56595.0,0.52,2024-04-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,90,350,735.0,66150.0,0.52,2024-01-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,153,250,500.0,76500.0,0.5,2024-01-12
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,70,250,500.0,35000.0,0.5,2024-06-02
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,65,200,360.0,23400.0,0.44,2024-05-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,27,250,500.0,13500.0,0.5,2024-07-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,138,400,920.0,126960.0,0.57,2024-11-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,16,400,920.0,14720.0,0.57,2024-04-13
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,130,200,360.0,46800.0,0.44,2024-01-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,117,150,225.0,26325.0,0.33,2024-03-23
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,187,400,920.0,172040.0,0.57,2024-08-11
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,169,250,500.0,84500.0,0.5,2024-11-12
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,170,350,735.0,124950.0,0.52,2024-02-16
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,76,300,570.0,43320.0,0.47,2024-10-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,109,250,500.0,54500.0,0.5,2024-08-09
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,165,200,360.0,59400.0,0.44,2024-08-25
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,87,450,1125.0,97875.0,0.6,2024-01-21
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,80,350,735.0,58800.0,0.52,2024-11-08
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,25,200,360.0,9000.0,0.44,2024-03-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,75,200,360.0,27000.0,0.44,2024-02-16
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,191,300,570.0,108870.0,0.47,2024-07-21
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,61,450,1125.0,68625.0,0.6,2024-08-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,104,350,735.0,76440.0,0.52,2024-09-26
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,13,200,360.0,4680.0,0.44,2024-12-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,195,400,920.0,179400.0,0.57,2024-03-15
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,37,250,500.0,18500.0,0.5,2024-03-27
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,196,300,570.0,111720.0,0.47,2024-07-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,136,400,920.0,125120.0,0.57,2024-11-24
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,85,350,735.0,62475.0,0.52,2024-08-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,18,200,360.0,6480.0,0.44,2024-09-14
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,182,450,1125.0,204750.0,0.6,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,69,350,735.0,50715.0,0.52,2024-01-20
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,27,400,920.0,24840.0,0.57,2024-01-08
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,164,400,920.0,150880.0,0.57,2024-08-22
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,90,400,920.0,82800.0,0.57,2024-06-07
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,127,200,360.0,45720.0,0.44,2024-03-19
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,18,450,1125.0,20250.0,0.6,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,21,300,570.0,11970.0,0.47,2024-08-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,189,200,360.0,68040.0,0.44,2024-04-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,77,450,1125.0,86625.0,0.6,2024-07-31
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,134,300,570.0,76380.0,0.47,2024-08-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,109,150,225.0,24525.0,0.33,2024-05-28
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,192,150,225.0,43200.0,0.33,2024-12-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,173,200,360.0,62280.0,0.44,2024-05-09
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,68,250,500.0,34000.0,0.5,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,71,450,1125.0,79875.0,0.6,2024-09-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,104,300,570.0,59280.0,0.47,2024-05-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,178,250,500.0,89000.0,0.5,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,46,400,920.0,42320.0,0.57,2024-05-01
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,68,450,1125.0,76500.0,0.6,2024-06-12
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,115,150,225.0,25875.0,0.33,2024-02-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,73,450,1125.0,82125.0,0.6,2024-08-21
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,41,350,735.0,30135.0,0.52,2024-09-12
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,181,300,570.0,103170.0,0.47,2024-09-01
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,39,450,1125.0,43875.0,0.6,2024-06-18
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,196,250,500.0,98000.0,0.5,2024-10-13
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,131,150,225.0,29475.0,0.33,2024-05-31
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,174,300,570.0,99180.0,0.47,2024-08-22
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,171,200,360.0,61560.0,0.44,2024-05-14
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,45,400,920.0,41400.0,0.57,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,19,300,570.0,10830.0,0.47,2024-09-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,47,150,225.0,10575.0,0.33,2024-06-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,104,200,360.0,37440.0,0.44,2024-08-04
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,143,150,225.0,32175.0,0.33,2024-02-01
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,137,400,920.0,126040.0,0.57,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,186,200,360.0,66960.0,0.44,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,157,350,735.0,115395.0,0.52,2024-11-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,14,400,920.0,12880.0,0.57,2024-04-03
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,118,150,225.0,26550.0,0.33,2024-01-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,20,300,570.0,11400.0,0.47,2024-07-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,77,200,360.0,27720.0,0.44,2024-11-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,125,400,920.0,115000.0,0.57,2024-03-06
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,141,200,360.0,50760.0,0.44,2024-12-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,130,300,570.0,74100.0,0.47,2024-09-29
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,143,150,225.0,32175.0,0.33,2024-08-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,50,400,920.0,46000.0,0.57,2024-02-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,66,400,920.0,60720.0,0.57,2024-03-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,187,200,360.0,67320.0,0.44,2024-07-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,71,250,500.0,35500.0,0.5,2024-12-28
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,69,450,1125.0,77625.0,0.6,2024-11-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,57,450,1125.0,64125.0,0.6,2024-03-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,188,400,920.0,172960.0,0.57,2024-02-15
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,68,300,570.0,38760.0,0.47,2024-09-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,17,300,570.0,9690.0,0.47,2024-06-30
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,39,300,570.0,22230.0,0.47,2024-05-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,84,200,360.0,30240.0,0.44,2024-11-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,50,150,225.0,11250.0,0.33,2024-05-29
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,112,300,570.0,63840.0,0.47,2024-07-16
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,177,450,1125.0,199125.0,0.6,2024-07-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,156,250,500.0,78000.0,0.5,2024-12-02
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,172,350,735.0,126420.0,0.52,2024-06-30
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,17,300,570.0,9690.0,0.47,2024-02-04
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,68,450,1125.0,76500.0,0.6,2024-09-05
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,25,150,225.0,5625.0,0.33,2024-10-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,81,400,920.0,74520.0,0.57,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,68,300,570.0,38760.0,0.47,2024-11-25
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,198,200,360.0,71280.0,0.44,2024-08-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,130,400,920.0,119600.0,0.57,2024-08-09
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,119,450,1125.0,133875.0,0.6,2024-11-08
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,116,450,1125.0,130500.0,0.6,2024-02-29
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,153,350,735.0,112455.0,0.52,2024-06-01
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,13,450,1125.0,14625.0,0.6,2024-10-13
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,31,200,360.0,11160.0,0.44,2024-09-10
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,161,200,360.0,57960.0,0.44,2024-04-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,91,400,920.0,83720.0,0.57,2024-12-08
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,74,150,225.0,16650.0,0.33,2024-09-08
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,159,450,1125.0,178875.0,0.6,2024-06-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,60,400,920.0,55200.0,0.57,2024-07-08
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,116,200,360.0,41760.0,0.44,2024-07-10
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,200,250,500.0,100000.0,0.5,2024-05-12
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,167,250,500.0,83500.0,0.5,2024-10-27
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,199,450,1125.0,223875.0,0.6,2024-02-19
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,42,150,225.0,9450.0,0.33,2024-07-08
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,176,400,920.0,161920.0,0.57,2024-11-02
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,75,200,360.0,27000.0,0.44,2024-08-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,179,250,500.0,89500.0,0.5,2024-07-26
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,136,350,735.0,99960.0,0.52,2024-06-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,138,350,735.0,101430.0,0.52,2024-12-26
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,197,150,225.0,44325.0,0.33,2024-01-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,72,450,1125.0,81000.0,0.6,2024-08-12
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,13,300,570.0,7410.0,0.47,2024-04-10
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,81,200,360.0,29160.0,0.44,2024-01-05
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,55,150,225.0,12375.0,0.33,2024-09-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,36,200,360.0,12960.0,0.44,2024-02-06
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,121,300,570.0,68970.0,0.47,2024-11-23
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,168,450,1125.0,189000.0,0.6,2024-04-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,194,350,735.0,142590.0,0.52,2024-10-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,190,400,920.0,174800.0,0.57,2024-06-01
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,155,450,1125.0,174375.0,0.6,2024-08-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,110,350,735.0,80850.0,0.52,2024-05-19
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,140,250,500.0,70000.0,0.5,2024-09-15
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,88,200,360.0,31680.0,0.44,2024-04-17
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,13,350,735.0,9555.0,0.52,2024-02-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,122,200,360.0,43920.0,0.44,2024-09-15
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,142,400,920.0,130640.0,0.57,2024-02-28
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,121,150,225.0,27225.0,0.33,2024-06-16
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,13,200,360.0,4680.0,0.44,2024-04-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,87,250,500.0,43500.0,0.5,2024-10-22
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,113,250,500.0,56500.0,0.5,2024-10-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,180,400,920.0,165600.0,0.57,2024-03-29
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,118,150,225.0,26550.0,0.33,2024-03-26
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,78,450,1125.0,87750.0,0.6,2024-08-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,23,300,570.0,13110.0,0.47,2024-08-10
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,154,250,500.0,77000.0,0.5,2024-06-04
